genre,track,song name,artists,lyrics
jazz,jazz.00001.wav,"Symphonic dances from West Side Story, Prologue",Leonard Bernstein,"
A wild sax keeps time with the late club.
In the late club, my melody starts to slide.
No more glass, just quiet glass in the street.
A restless chord keeps time with the afterglow.
I swing through the river and let the night speak.
A restless glass keeps time with the sidewalk.
I wander through the road and let the night speak.
In the improv, my glass starts to wander."
jazz,jazz.00002.wav,Round Midnight,James Carter,"
A bright heartbeat keeps time with the smoke.
In the blue hour, my sax starts to wander.
A lonely laugh keeps time with the afterglow.
Hold me close as the blue hour turns and the night curl.
In the sidewalk, my glass starts to swing.
A bright laugh keeps time with the smoke.
Tonight we curl, tomorrow we spark, but the trumpet stays.
No more night, just lonely glass in the room."
jazz,jazz.00003.wav,You Never Told Me That You Care,James Carter,"
No more sax, just golden laugh in the road.
A soft glass keeps time with the blue hour.
I curl through the night and let the glass speak.
I stroll through the rain and let the laugh speak.
Hold me close as the afterglow turns and the melody wander.
Hold me close as the brass turns and the sax spark.
In the afterglow, my glass starts to wander.
A golden laugh keeps time with the afterglow."
jazz,jazz.00004.wav,The Intimacy Of My Woman's Beautiful Eyes,James Carter,"
Hold me close as the sidewalk turns and the glass swing.
In the afterglow, my night starts to slide.
A broken glass keeps time with the improv.
No more glass, just quiet chord in the sky.
No more chord, just quiet chord in the room.
Hold me close as the brass turns and the glass stroll.
Tonight we stroll, tomorrow we swing, but the laugh stays.
Hold me close as the improv turns and the night swing."
jazz,jazz.00005.wav,1944 Stomp,James Carter,"
Hold me close as the blue hour turns and the trumpet riff.
In the improv, my laugh starts to swing.
I flow through the rain and let the glass speak.
Hold me close as the sidewalk turns and the chord flow.
Hold me close as the improv turns and the laugh swing.
In the sidewalk, my heartbeat starts to wander.
I stroll through the corner and let the night speak.
No more night, just electric night in the window."
jazz,jazz.00006.wav,The Stevedore's Serenade,James Carter,"
In the improv, my chord starts to flow.
Tonight we flow, tomorrow we spark, but the heartbeat stays.
Hold me close as the sidewalk turns and the chord swing.
In the brass, my heartbeat starts to curl.
I wander through the sun and let the sax speak.
I spark through the window and let the night speak.
Tonight we stroll, tomorrow we curl, but the trumpet stays.
No more heartbeat, just lonely chord in the window."
jazz,jazz.00007.wav,Born To Be Blue,James Carter,"
Tonight we swing, tomorrow we swing, but the chord stays.
In the afterglow, my sax starts to flow.
Tonight we slide, tomorrow we spark, but the sax stays.
Tonight we stroll, tomorrow we flow, but the laugh stays.
No more heartbeat, just restless heartbeat in the street.
A restless glass keeps time with the afterglow.
In the sidewalk, my trumpet starts to flow.
No more night, just bright sax in the room."
jazz,jazz.00008.wav,Deep Throat Blues,James Carter,"
Tonight we flow, tomorrow we stroll, but the chord stays.
In the smoke, my laugh starts to curl.
Tonight we wander, tomorrow we wander, but the melody stays.
A soft melody keeps time with the sidewalk.
No more heartbeat, just golden melody in the corner.
No more sax, just lonely sax in the rain.
In the brass, my night starts to curl.
Hold me close as the corner stage turns and the night curl."
jazz,jazz.00009.wav,A Ballad For A Doll,James Carter,"
Hold me close as the sidewalk turns and the sax wander.
I spark through the corner and let the trumpet speak.
Hold me close as the late club turns and the chord spark.
A heavy trumpet keeps time with the sidewalk.
In the improv, my night starts to swing.
Hold me close as the corner stage turns and the laugh flow.
Hold me close as the sidewalk turns and the glass swing.
Hold me close as the afterglow turns and the night stroll."
jazz,jazz.00010.wav,Eventide,James Carter,"
I wander through the river and let the trumpet speak.
No more trumpet, just lonely sax in the window.
I riff through the night and let the chord speak.
Hold me close as the brass turns and the melody curl.
No more glass, just broken glass in the sun.
Hold me close as the brass turns and the melody slide.
In the late club, my night starts to slide.
No more melody, just broken night in the night."
jazz,jazz.00011.wav,Lonnie's Lament,Joe Lovano,"
I stroll through the sky and let the sax speak.
In the late club, my chord starts to swing.
Hold me close as the sidewalk turns and the sax wander.
Tonight we flow, tomorrow we stroll, but the laugh stays.
In the sidewalk, my night starts to stroll.
No more chord, just bright chord in the street.
Hold me close as the sidewalk turns and the chord curl.
Hold me close as the blue hour turns and the trumpet riff."
jazz,jazz.00012.wav,Reflections,Joe Lovano,"
A restless heartbeat keeps time with the blue hour.
No more laugh, just electric sax in the street.
Hold me close as the blue hour turns and the laugh flow.
Tonight we curl, tomorrow we riff, but the heartbeat stays.
A soft glass keeps time with the smoke.
No more sax, just heavy melody in the night.
In the afterglow, my chord starts to swing.
Hold me close as the blue hour turns and the chord flow."
jazz,jazz.00013.wav,Little Willie Leaps,Joe Lovano,"
No more heartbeat, just electric sax in the window.
Hold me close as the sidewalk turns and the sax slide.
I riff through the sky and let the sax speak.
Tonight we wander, tomorrow we spark, but the melody stays.
In the sidewalk, my heartbeat starts to wander.
I stroll through the room and let the laugh speak.
A wild night keeps time with the afterglow.
A wild night keeps time with the blue hour."
jazz,jazz.00014.wav,This Is All I Ask,Joe Lovano,"
A lonely sax keeps time with the smoke.
I wander through the river and let the melody speak.
Tonight we slide, tomorrow we flow, but the sax stays.
Tonight we riff, tomorrow we wander, but the sax stays.
Hold me close as the smoke turns and the laugh wander.
I curl through the street and let the glass speak.
In the blue hour, my glass starts to slide.
No more trumpet, just heavy laugh in the river."
jazz,jazz.00015.wav,26-2,Joe Lovano,"
Tonight we stroll, tomorrow we curl, but the sax stays.
Hold me close as the sidewalk turns and the night flow.
Tonight we swing, tomorrow we flow, but the sax stays.
A quiet melody keeps time with the blue hour.
No more melody, just broken laugh in the rain.
No more chord, just broken sax in the road.
No more heartbeat, just electric trumpet in the sun.
Tonight we riff, tomorrow we slide, but the heartbeat stays."
jazz,jazz.00016.wav,Duke Ellington's Sound Of Love,Joe Lovano,"
A restless melody keeps time with the blue hour.
No more trumpet, just soft chord in the street.
I riff through the room and let the laugh speak.
In the smoke, my trumpet starts to slide.
In the smoke, my melody starts to wander.
A broken trumpet keeps time with the afterglow.
No more chord, just bright night in the road.
Tonight we stroll, tomorrow we spark, but the sax stays."
jazz,jazz.00017.wav,Sounds Of Joy,Joe Lovano,"
No more night, just restless trumpet in the street.
A soft chord keeps time with the afterglow.
No more trumpet, just electric night in the sky.
A quiet heartbeat keeps time with the improv.
Hold me close as the sidewalk turns and the melody stroll.
Tonight we riff, tomorrow we wander, but the sax stays.
Tonight we stroll, tomorrow we spark, but the night stays.
Hold me close as the brass turns and the glass spark."
jazz,jazz.00018.wav,Fort Worth,Joe Lovano,"
In the afterglow, my trumpet starts to riff.
No more melody, just restless glass in the window.
Hold me close as the sidewalk turns and the trumpet curl.
Tonight we riff, tomorrow we flow, but the laugh stays.
I wander through the sun and let the melody speak.
In the improv, my chord starts to slide.
I slide through the rain and let the heartbeat speak.
I riff through the rain and let the trumpet speak."
jazz,jazz.00019.wav,Birds Of Springtimes Gone By,Joe Lovano,"
No more night, just restless heartbeat in the night.
I wander through the sky and let the heartbeat speak.
No more night, just wild chord in the sun.
In the smoke, my glass starts to curl.
In the smoke, my laugh starts to curl.
A golden heartbeat keeps time with the late club.
In the sidewalk, my heartbeat starts to slide.
I flow through the room and let the night speak."
jazz,jazz.00020.wav,I Can't Get Started,Joe Lovano,"
In the late club, my sax starts to flow.
I curl through the sky and let the sax speak.
A restless glass keeps time with the brass.
Hold me close as the improv turns and the glass swing.
In the afterglow, my glass starts to stroll.
In the corner stage, my glass starts to riff.
I swing through the sun and let the chord speak.
A heavy melody keeps time with the afterglow."
jazz,jazz.00021.wav,Uprising,Joe Lovano,"
Hold me close as the improv turns and the glass swing.
In the blue hour, my night starts to slide.
Tonight we swing, tomorrow we spark, but the heartbeat stays.
In the afterglow, my melody starts to flow.
No more sax, just golden laugh in the night.
In the improv, my heartbeat starts to swing.
Hold me close as the blue hour turns and the laugh wander.
No more chord, just wild melody in the rain."
